Local time,Ask,Bid,AskVolume,BidVolume
23.03.2021 08:02:40.283 GMT-0000,3256.467,3242.656,0.02,0.02
23.03.2021 08:02:41.672 GMT-0000,3255.385,3234.656,0.02,0.02
23.03.2021 08:02:41.754 GMT-0000,3254.467,3234.7790000000005,0.0075,0.02
23.03.2021 08:02:45.705 GMT-0000,3254.303,3236.7790000000005,0.02,0.02
23.03.2021 08:02:46.484 GMT-0000,3253.426,3236.492,0.0075,0.02
23.03.2021 08:02:51.946 GMT-0000,3253.303,3239.533,0.02,0.02
23.03.2021 08:03:03.458 GMT-0000,3253,3241.82,0.02,0.0075
23.03.2021 08:03:04.230 GMT-0000,3253.1800000000003,3239.492,0.02,0.02
23.03.2021 08:03:04.673 GMT-0000,3253.385,3244.697,0.02,0.0075
23.03.2021 08:03:11.484 GMT-0000,3252.426,3244.5740000000005,0.0075,0.02
23.03.2021 08:03:28.241 GMT-0000,3252.3440000000005,3242,0.02,0.02
23.03.2021 08:03:28.292 GMT-0000,3251.262,3241.451,0.02,0.02
23.03.2021 08:03:29.207 GMT-0000,3251.262,3242.656,0.0075,0.0075
23.03.2021 08:03:29.257 GMT-0000,3257.3440000000005,3244.7790000000005,0.02,0.02
23.03.2021 08:03:29.378 GMT-0000,3258.385,3244.82,0.02,0.02
23.03.2021 08:03:29.689 GMT-0000,3255.262,3244.7790000000005,0.02,0.02
23.03.2021 08:03:31.688 GMT-0000,3256,3245.697,0.02,0.02
23.03.2021 08:03:31.789 GMT-0000,3257.1800000000003,3247,0.02,0.02
23.03.2021 08:03:31.917 GMT-0000,3257.262,3245.738,0.02,0.02
23.03.2021 08:03:32.942 GMT-0000,3258.221,3245.451,0.02,0.02
23.03.2021 08:03:33.859 GMT-0000,3258.5490000000004,3252.492,0.02,0.0075
23.03.2021 08:03:35.799 GMT-0000,3265,3252.697,0.02,0.02
23.03.2021 08:03:35.942 GMT-0000,3265,3248.697,0.02,0.02
23.03.2021 08:03:36.267 GMT-0000,3270.1800000000003,3249,0.02,0.02
23.03.2021 08:03:36.317 GMT-0000,3269.385,3248.697,0.02,0.02
23.03.2021 08:03:37.047 GMT-0000,3267.508,3250.451,0.0075,0.0075
23.03.2021 08:03:37.152 GMT-0000,3267.221,3251.492,0.02,0.02
23.03.2021 08:03:37.752 GMT-0000,3267,3257.492,0.02,0.0075
23.03.2021 08:03:38.274 GMT-0000,3269.5490000000004,3257.738,0.02,0.02
23.03.2021 08:03:38.325 GMT-0000,3269.426,3254.738,0.02,0.02
23.03.2021 08:03:38.833 GMT-0000,3269,3259.5740000000005,0.02,0.0075
23.03.2021 08:03:44.509 GMT-0000,3268.1800000000003,3259.492,0.0075,0.0075
23.03.2021 08:03:44.559 GMT-0000,3268.1800000000003,3251.82,0.02,0.02
23.03.2021 08:03:45.522 GMT-0000,3267.426,3251.82,0.0075,0.02
23.03.2021 08:03:46.534 GMT-0000,3268.221,3250.6150000000002,0.02,0.02
23.03.2021 08:03:49.081 GMT-0000,3268.262,3253.5740000000005,0.02,0.0075
23.03.2021 08:03:49.181 GMT-0000,3268.426,3252.6150000000002,0.02,0.02
23.03.2021 08:03:49.232 GMT-0000,3268.426,3250.7790000000005,0.02,0.02
23.03.2021 08:03:50.516 GMT-0000,3267.426,3250.492,0.0075,0.02
23.03.2021 08:03:50.806 GMT-0000,3268.508,3250.656,0.02,0.02
23.03.2021 08:03:51.165 GMT-0000,3267.508,3250.451,0.02,0.02
23.03.2021 08:03:52.288 GMT-0000,3266.1800000000003,3250.7790000000005,0.0075,0.02
23.03.2021 08:03:56.578 GMT-0000,3266.5490000000004,3253.697,0.02,0.0075
23.03.2021 08:03:57.880 GMT-0000,3266.3440000000005,3262.533,0.0075,0.0075
23.03.2021 08:03:57.930 GMT-0000,3274.5490000000004,3262.82,0.02,0.02
23.03.2021 08:03:57.981 GMT-0000,3274.221,3256.6150000000002,0.02,0.02
23.03.2021 08:03:58.031 GMT-0000,3274.385,3257.451,0.02,0.02
23.03.2021 08:03:58.522 GMT-0000,3274.262,3263.656,0.02,0.0075
23.03.2021 08:04:01.676 GMT-0000,3270.1800000000003,3263.656,0.0075,0.02
23.03.2021 08:04:01.929 GMT-0000,3267.3440000000005,3263.5740000000005,0.0075,0.0075
23.03.2021 08:04:01.979 GMT-0000,3267.1800000000003,3253.451,0.02,0.02
23.03.2021 08:04:02.366 GMT-0000,3267.385,3251.451,0.02,0.02
23.03.2021 08:04:02.781 GMT-0000,3266.303,3251.7790000000005,0.0075,0.0075
23.03.2021 08:04:02.831 GMT-0000,3267.467,3251.82,0.02,0.02
23.03.2021 08:04:05.771 GMT-0000,3263.3440000000005,3251.533,0.0075,0.02
23.03.2021 08:04:07.101 GMT-0000,3263.1800000000003,3252.5740000000005,0.02,0.02
23.03.2021 08:04:07.417 GMT-0000,3263.262,3259.492,0.02,0.0075
23.03.2021 08:04:13.555 GMT-0000,3267,3259.697,0.02,0.02
23.03.2021 08:04:14.626 GMT-0000,3268,3259.6150000000002,0.02,0.02
23.03.2021 08:04:17.493 GMT-0000,3265.1800000000003,3259.7790000000005,0.02,0.02
23.03.2021 08:04:23.685 GMT-0000,3264.3440000000005,3259.5740000000005,0.02,0.02
23.03.2021 08:04:23.735 GMT-0000,3264,3251.7790000000005,0.02,0.02
23.03.2021 08:04:23.786 GMT-0000,3262.5490000000004,3248.533,0.02,0.02
23.03.2021 08:04:23.836 GMT-0000,3264.5490000000004,3259.82,0.02,0.02
23.03.2021 08:04:23.886 GMT-0000,3263.385,3249.656,0.02,0.02
23.03.2021 08:04:23.937 GMT-0000,3263.426,3250.6150000000002,0.02,0.02
23.03.2021 08:04:25.399 GMT-0000,3261.262,3250.5740000000005,0.0075,0.0075
23.03.2021 08:04:25.453 GMT-0000,3261,3249.533,0.02,0.02
23.03.2021 08:04:26.943 GMT-0000,3261.1800000000003,3248.738,0.02,0.02
23.03.2021 08:04:26.994 GMT-0000,3260.467,3246.82,0.02,0.02
23.03.2021 08:04:28.756 GMT-0000,3257,3247,0.0075,0.02
23.03.2021 08:04:33.406 GMT-0000,3257.262,3244.656,0.02,0.02
23.03.2021 08:04:36.524 GMT-0000,3255.426,3242.7790000000005,0.02,0.02
23.03.2021 08:04:37.060 GMT-0000,3254.508,3242.656,0.0075,0.02
23.03.2021 08:04:39.524 GMT-0000,3254.221,3239.656,0.02,0.02
23.03.2021 08:04:41.583 GMT-0000,3254.508,3241.738,0.02,0.0075
23.03.2021 08:04:46.497 GMT-0000,3249.1800000000003,3239.656,0.0075,0.0075
23.03.2021 08:04:46.547 GMT-0000,3249,3237.451,0.02,0.02
23.03.2021 08:04:51.180 GMT-0000,3248.3440000000005,3237.697,0.0075,0.02
23.03.2021 08:04:51.380 GMT-0000,3248.262,3238.656,0.02,0.0075
23.03.2021 08:04:51.517 GMT-0000,3247.3440000000005,3238.6150000000002,0.0075,0.02
23.03.2021 08:04:52.041 GMT-0000,3247.262,3237.492,0.02,0.02
23.03.2021 08:04:55.013 GMT-0000,3261.262,3243.5740000000005,0.02,0.02
23.03.2021 08:04:55.155 GMT-0000,3253.221,3244,0.0075,0.02
23.03.2021 08:04:55.205 GMT-0000,3253.467,3242.738,0.02,0.02
23.03.2021 08:05:01.608 GMT-0000,3253.385,3243.533,0.02,0.0075
23.03.2021 08:05:03.492 GMT-0000,3253.1800000000003,3244.492,0.02,0.0075
23.03.2021 08:05:03.593 GMT-0000,3253.426,3243.697,0.02,0.02
23.03.2021 08:05:11.614 GMT-0000,3251.467,3243.697,0.0075,0.02
23.03.2021 08:05:12.001 GMT-0000,3251.1800000000003,3244.7790000000005,0.02,0.0075
23.03.2021 08:05:12.398 GMT-0000,3251,3243.656,0.02,0.02
23.03.2021 08:05:12.967 GMT-0000,3251.385,3244.697,0.0075,0.0075
23.03.2021 08:05:13.017 GMT-0000,3258.385,3244.5740000000005,0.02,0.02
23.03.2021 08:05:13.080 GMT-0000,3258.1800000000003,3246.492,0.0075,0.0075
23.03.2021 08:05:13.130 GMT-0000,3260.1800000000003,3247.451,0.02,0.02
23.03.2021 08:05:13.551 GMT-0000,3260.262,3245,0.02,0.02
23.03.2021 08:05:14.476 GMT-0000,3260.467,3246.5740000000005,0.02,0.0075
23.03.2021 08:05:15.135 GMT-0000,3259.262,3246.738,0.0075,0.0075
23.03.2021 08:05:15.185 GMT-0000,3259.5490000000004,3244.6150000000002,0.02,0.02
23.03.2021 08:05:15.292 GMT-0000,3260.508,3244.697,0.02,0.02
23.03.2021 08:05:15.953 GMT-0000,3260.262,3245.5740000000005,0.02,0.0075
23.03.2021 08:05:16.558 GMT-0000,3259.303,3245.656,0.02,0.02
23.03.2021 08:05:16.738 GMT-0000,3259,3244.656,0.02,0.02
23.03.2021 08:05:20.413 GMT-0000,3259.221,3245.451,0.02,0.0075
23.03.2021 08:05:21.337 GMT-0000,3259.467,3246.5740000000005,0.02,0.0075
23.03.2021 08:05:21.387 GMT-0000,3259.426,3245.738,0.02,0.02
23.03.2021 08:05:23.555 GMT-0000,3258,3245.656,0.0075,0.02
23.03.2021 08:05:30.586 GMT-0000,3258.385,3246.656,0.02,0.02
23.03.2021 08:05:35.458 GMT-0000,3258.467,3246,0.02,0.02
23.03.2021 08:05:45.016 GMT-0000,3258.221,3253.656,0.0075,0.0075
23.03.2021 08:05:45.066 GMT-0000,3267.3440000000005,3254,0.02,0.02
23.03.2021 08:05:45.117 GMT-0000,3267.385,3255.533,0.02,0.02
23.03.2021 08:05:45.246 GMT-0000,3267.385,3258.5740000000005,0.02,0.02
23.03.2021 08:05:45.413 GMT-0000,3270.467,3258.697,0.02,0.02
23.03.2021 08:05:45.472 GMT-0000,3272.426,3258.656,0.02,0.02
23.03.2021 08:05:45.573 GMT-0000,3272,3260.697,0.02,0.02
23.03.2021 08:05:45.735 GMT-0000,3272.221,3262,0.02,0.0075
23.03.2021 08:05:46.131 GMT-0000,3273.303,3261.697,0.02,0.02
23.03.2021 08:05:46.781 GMT-0000,3279.1800000000003,3261.738,0.02,0.02
23.03.2021 08:05:47.084 GMT-0000,3279.467,3262.7790000000005,0.02,0.0075
23.03.2021 08:05:48.709 GMT-0000,3279.508,3266.697,0.02,0.0075
23.03.2021 08:05:49.076 GMT-0000,3278.262,3266.5740000000005,0.0075,0.02
23.03.2021 08:05:51.127 GMT-0000,3275.3440000000005,3267,0.0075,0.02
23.03.2021 08:05:51.489 GMT-0000,3272.1800000000003,3266.82,0.0075,0.02
23.03.2021 08:05:57.551 GMT-0000,3272.426,3258.5740000000005,0.02,0.02
23.03.2021 08:05:57.602 GMT-0000,3272.385,3259.82,0.02,0.02
23.03.2021 08:05:58.498 GMT-0000,3270.5490000000004,3259.697,0.0075,0.0075
23.03.2021 08:05:58.548 GMT-0000,3270.5490000000004,3253.7790000000005,0.02,0.02
23.03.2021 08:05:59.584 GMT-0000,3270.303,3255.451,0.0075,0.0075
23.03.2021 08:05:59.634 GMT-0000,3268.1800000000003,3252.697,0.02,0.02
23.03.2021 08:05:59.685 GMT-0000,3268.467,3253.6150000000002,0.02,0.02
23.03.2021 08:06:00.667 GMT-0000,3268.385,3252.533,0.02,0.02
23.03.2021 08:06:03.388 GMT-0000,3263.303,3251.738,0.0075,0.0075
23.03.2021 08:06:03.438 GMT-0000,3263.221,3249.533,0.02,0.02
23.03.2021 08:06:05.489 GMT-0000,3263.262,3250.5740000000005,0.02,0.02
23.03.2021 08:06:05.632 GMT-0000,3263.5490000000004,3249.697,0.02,0.02
23.03.2021 08:06:06.288 GMT-0000,3263,3251.6150000000002,0.02,0.0075
23.03.2021 08:06:16.733 GMT-0000,3263.5490000000004,3253,0.02,0.0075
23.03.2021 08:06:25.809 GMT-0000,3263.221,3256.451,0.0075,0.0075
23.03.2021 08:06:25.859 GMT-0000,3272.221,3257.451,0.02,0.02
23.03.2021 08:06:29.600 GMT-0000,3268.262,3257.738,0.0075,0.0075
23.03.2021 08:06:29.650 GMT-0000,3268,3256,0.02,0.02
23.03.2021 08:06:35.873 GMT-0000,3268.3440000000005,3257.697,0.02,0.02
23.03.2021 08:06:36.132 GMT-0000,3268.1800000000003,3263.697,0.02,0.0075
23.03.2021 08:06:37.264 GMT-0000,3272,3263.492,0.0075,0.0075
23.03.2021 08:06:37.912 GMT-0000,3273,3261.5740000000005,0.02,0.02
23.03.2021 08:06:39.528 GMT-0000,3269.508,3261.533,0.0075,0.02
23.03.2021 08:06:41.724 GMT-0000,3269,3255.533,0.02,0.02
23.03.2021 08:06:43.948 GMT-0000,3268.303,3255.738,0.02,0.02
23.03.2021 08:06:43.998 GMT-0000,3269,3255.82,0.02,0.02
23.03.2021 08:06:44.483 GMT-0000,3269.508,3259.492,0.02,0.0075
23.03.2021 08:06:44.534 GMT-0000,3269.467,3255.533,0.02,0.02
23.03.2021 08:06:44.958 GMT-0000,3269.3440000000005,3259.6150000000002,0.02,0.0075
23.03.2021 08:06:48.520 GMT-0000,3269.508,3260.656,0.02,0.0075
23.03.2021 08:07:03.928 GMT-0000,3269.303,3263.451,0.02,0.0075
23.03.2021 08:07:04.335 GMT-0000,3269.467,3264.738,0.02,0.02
23.03.2021 08:07:04.920 GMT-0000,3269.508,3265.451,0.02,0.0075
23.03.2021 08:07:05.991 GMT-0000,3269.262,3264.492,0.02,0.02
23.03.2021 08:07:21.870 GMT-0000,3268.303,3257.7790000000005,0.02,0.02
23.03.2021 08:07:21.921 GMT-0000,3269.1800000000003,3257.492,0.02,0.02
23.03.2021 08:07:24.348 GMT-0000,3267.5490000000004,3257.492,0.0075,0.02
23.03.2021 08:07:25.703 GMT-0000,3265.426,3257.533,0.0075,0.0075
23.03.2021 08:07:25.754 GMT-0000,3266.508,3256.492,0.02,0.02
23.03.2021 08:07:25.944 GMT-0000,3267.5490000000004,3259.82,0.02,0.0075
23.03.2021 08:07:28.139 GMT-0000,3267.221,3260.82,0.02,0.0075
23.03.2021 08:07:32.967 GMT-0000,3267.508,3259.492,0.02,0.02
23.03.2021 08:07:40.051 GMT-0000,3267.3440000000005,3260.738,0.02,0.0075
23.03.2021 08:07:41.836 GMT-0000,3267.303,3261.738,0.02,0.02
23.03.2021 08:07:41.956 GMT-0000,3267,3262.451,0.02,0.02
23.03.2021 08:07:57.476 GMT-0000,3267.508,3263.7790000000005,0.02,0.0075
23.03.2021 08:07:58.940 GMT-0000,3267.221,3264.6150000000002,0.02,0.0075
23.03.2021 08:07:59.939 GMT-0000,3267.221,3263.656,0.02,0.02
23.03.2021 08:08:02.905 GMT-0000,3267.221,3264.7790000000005,0.02,0.02
23.03.2021 08:08:06.047 GMT-0000,3268.467,3265.5740000000005,0.02,0.02
23.03.2021 08:08:10.065 GMT-0000,3268.303,3257.492,0.02,0.02
23.03.2021 08:08:10.166 GMT-0000,3267.5490000000004,3256.533,0.02,0.02
23.03.2021 08:08:10.288 GMT-0000,3267,3258.7790000000005,0.0075,0.02
23.03.2021 08:08:10.339 GMT-0000,3268.1800000000003,3259,0.02,0.02
23.03.2021 08:08:10.888 GMT-0000,3265.467,3258.6150000000002,0.0075,0.02
23.03.2021 08:08:11.131 GMT-0000,3265.3440000000005,3259.82,0.02,0.02
23.03.2021 08:08:14.888 GMT-0000,3265.5490000000004,3260.492,0.02,0.0075
23.03.2021 08:08:15.823 GMT-0000,3265.3440000000005,3261.6150000000002,0.02,0.02
23.03.2021 08:08:19.630 GMT-0000,3265.467,3256.82,0.02,0.02
23.03.2021 08:08:19.681 GMT-0000,3265.221,3259.6150000000002,0.02,0.02
23.03.2021 08:08:32.334 GMT-0000,3264.1800000000003,3259.451,0.0075,0.02
23.03.2021 08:08:41.827 GMT-0000,3264.3440000000005,3260.6150000000002,0.02,0.02
23.03.2021 08:08:42.546 GMT-0000,3268.5490000000004,3263.82,0.02,0.02
23.03.2021 08:08:42.672 GMT-0000,3269.508,3263.7790000000005,0.02,0.02
23.03.2021 08:08:43.264 GMT-0000,3269.385,3260.5740000000005,0.02,0.02
23.03.2021 08:08:45.907 GMT-0000,3268.426,3260.492,0.0075,0.02
23.03.2021 08:09:06.146 GMT-0000,3267.508,3260.492,0.0075,0.02
23.03.2021 08:09:13.885 GMT-0000,3269.262,3260.697,0.02,0.02
23.03.2021 08:09:13.936 GMT-0000,3269.262,3264.82,0.02,0.0075
23.03.2021 08:09:14.918 GMT-0000,3269.467,3265.7790000000005,0.02,0.0075
23.03.2021 08:09:16.343 GMT-0000,3271.303,3265.5740000000005,0.02,0.02
23.03.2021 08:09:31.538 GMT-0000,3271.262,3266.697,0.02,0.02
