Local time,Ask,Bid,AskVolume,BidVolume
24.03.2021 08:03:06.168 GMT-0000,3198,3176.82,0.02,0.02
24.03.2021 08:03:06.365 GMT-0000,3192.3440000000005,3176.7790000000005,0.0075,0.0075
24.03.2021 08:03:06.415 GMT-0000,3192.1800000000003,3174.738,0.02,0.02
24.03.2021 08:03:07.152 GMT-0000,3189,3170.5740000000005,0.0075,0.02
24.03.2021 08:03:07.661 GMT-0000,3186.385,3170.451,0.0075,0.02
24.03.2021 08:03:15.154 GMT-0000,3201.3440000000005,3179.451,0.02,0.02
24.03.2021 08:03:15.204 GMT-0000,3197,3179.7790000000005,0.02,0.02
24.03.2021 08:03:15.428 GMT-0000,3197.262,3178.5740000000005,0.02,0.02
24.03.2021 08:03:15.516 GMT-0000,3197.385,3179.82,0.02,0.0075
24.03.2021 08:03:21.384 GMT-0000,3198.262,3179.6150000000002,0.02,0.02
24.03.2021 08:03:22.045 GMT-0000,3195.5490000000004,3179.533,0.0075,0.0075
24.03.2021 08:03:22.225 GMT-0000,3192,3177.5740000000005,0.0075,0.0075
24.03.2021 08:03:22.275 GMT-0000,3195.426,3176.7790000000005,0.02,0.02
24.03.2021 08:03:22.375 GMT-0000,3192,3174.6150000000002,0.02,0.02
24.03.2021 08:03:22.497 GMT-0000,3195.303,3174.5740000000005,0.02,0.02
24.03.2021 08:03:27.020 GMT-0000,3192.426,3174.451,0.0075,0.0075
24.03.2021 08:03:27.070 GMT-0000,3192.385,3173.6150000000002,0.02,0.02
24.03.2021 08:03:29.514 GMT-0000,3192.221,3172.451,0.02,0.02
24.03.2021 08:03:33.121 GMT-0000,3192.385,3176.5740000000005,0.02,0.0075
24.03.2021 08:03:40.617 GMT-0000,3190.426,3177.5740000000005,0.0075,0.0075
24.03.2021 08:03:40.667 GMT-0000,3190,3176.5740000000005,0.02,0.02
24.03.2021 08:03:45.654 GMT-0000,3190.508,3185.697,0.0075,0.0075
24.03.2021 08:03:45.705 GMT-0000,3201.262,3185.82,0.02,0.02
24.03.2021 08:03:46.135 GMT-0000,3201.1800000000003,3187.656,0.02,0.0075
24.03.2021 08:03:46.607 GMT-0000,3201.3440000000005,3184.451,0.02,0.02
24.03.2021 08:03:46.714 GMT-0000,3201,3185.492,0.02,0.02
24.03.2021 08:03:50.692 GMT-0000,3201.303,3184.656,0.02,0.02
24.03.2021 08:03:51.157 GMT-0000,3201.262,3187.656,0.02,0.0075
24.03.2021 08:04:00.969 GMT-0000,3195.221,3187.82,0.0075,0.02
24.03.2021 08:04:05.254 GMT-0000,3199.262,3187.697,0.02,0.02
24.03.2021 08:04:44.225 GMT-0000,3199.508,3194.492,0.0075,0.0075
24.03.2021 08:04:44.275 GMT-0000,3207.221,3195,0.02,0.02
24.03.2021 08:04:47.018 GMT-0000,3203.385,3194.738,0.0075,0.02
24.03.2021 08:04:48.372 GMT-0000,3207.262,3194.697,0.02,0.02
24.03.2021 08:04:58.899 GMT-0000,3207.508,3195.6150000000002,0.0075,0.0075
24.03.2021 08:04:58.949 GMT-0000,3209.508,3195.82,0.02,0.02
24.03.2021 08:05:00.022 GMT-0000,3207.385,3194.533,0.0075,0.02
24.03.2021 08:05:07.020 GMT-0000,3204.426,3194.533,0.0075,0.02
24.03.2021 08:05:12.014 GMT-0000,3201.426,3194.697,0.0075,0.02
24.03.2021 08:05:20.734 GMT-0000,3199.262,3185.697,0.02,0.02
24.03.2021 08:05:20.829 GMT-0000,3198.426,3185.533,0.0075,0.02
24.03.2021 08:05:20.995 GMT-0000,3199.303,3185.533,0.02,0.02
24.03.2021 08:05:21.143 GMT-0000,3201.508,3185.7790000000005,0.02,0.02
24.03.2021 08:05:21.697 GMT-0000,3199.3440000000005,3185.82,0.0075,0.02
24.03.2021 08:05:22.885 GMT-0000,3198,3185.533,0.0075,0.02
24.03.2021 08:05:24.370 GMT-0000,3197,3186,0.0075,0.0075
24.03.2021 08:05:24.420 GMT-0000,3197.221,3183.533,0.02,0.02
24.03.2021 08:05:24.521 GMT-0000,3196.426,3183.656,0.02,0.02
24.03.2021 08:05:27.465 GMT-0000,3194.1800000000003,3183.492,0.0075,0.0075
24.03.2021 08:05:27.516 GMT-0000,3194.508,3181.533,0.02,0.02
24.03.2021 08:05:29.467 GMT-0000,3192.1800000000003,3180.533,0.02,0.02
24.03.2021 08:05:35.714 GMT-0000,3192.3440000000005,3182.7790000000005,0.0075,0.0075
24.03.2021 08:05:35.767 GMT-0000,3195.3440000000005,3182.697,0.02,0.02
