Local time,Ask,Bid,AskVolume,BidVolume
25.03.2021 08:00:55.154 GMT-0000,3337.508,3314.533,0.02,0.02
25.03.2021 08:00:58.620 GMT-0000,3337.467,3317.533,0.02,0.0075
25.03.2021 08:00:58.670 GMT-0000,3337.426,3316.451,0.02,0.02
25.03.2021 08:00:58.902 GMT-0000,3337,3319.738,0.02,0.02
25.03.2021 08:00:59.147 GMT-0000,3333.262,3316.6150000000002,0.02,0.02
25.03.2021 08:00:59.822 GMT-0000,3337.426,3316.533,0.02,0.02
25.03.2021 08:01:03.257 GMT-0000,3337.262,3315.6150000000002,0.02,0.02
25.03.2021 08:01:03.409 GMT-0000,3337.426,3314.738,0.02,0.02
25.03.2021 08:01:06.700 GMT-0000,3333.508,3314.451,0.0075,0.02
25.03.2021 08:01:06.800 GMT-0000,3337.262,3314.492,0.02,0.02
25.03.2021 08:01:09.090 GMT-0000,3330.508,3306.738,0.02,0.02
25.03.2021 08:01:09.537 GMT-0000,3330.3440000000005,3305.492,0.02,0.02
25.03.2021 08:01:10.001 GMT-0000,3330.1800000000003,3306.82,0.02,0.0075
25.03.2021 08:01:10.380 GMT-0000,3330.303,3307.6150000000002,0.02,0.0075
25.03.2021 08:01:11.023 GMT-0000,3330.262,3308.82,0.02,0.0075
25.03.2021 08:01:16.898 GMT-0000,3336.221,3308.533,0.02,0.02
25.03.2021 08:01:22.218 GMT-0000,3335.5490000000004,3310.7790000000005,0.0075,0.0075
25.03.2021 08:01:22.554 GMT-0000,3328.221,3310.6150000000002,0.0075,0.02
25.03.2021 08:01:25.923 GMT-0000,3341.221,3310.656,0.02,0.02
25.03.2021 08:01:26.048 GMT-0000,3341.467,3311.533,0.02,0.0075
25.03.2021 08:01:26.647 GMT-0000,3340.426,3312.492,0.0075,0.02
25.03.2021 08:01:26.916 GMT-0000,3343,3325.6150000000002,0.0075,0.0075
25.03.2021 08:01:26.966 GMT-0000,3346,3325.697,0.02,0.02
25.03.2021 08:01:27.017 GMT-0000,3341.508,3316.82,0.02,0.02
25.03.2021 08:01:27.125 GMT-0000,3340.1800000000003,3316.6150000000002,0.02,0.02
25.03.2021 08:01:27.275 GMT-0000,3340.5490000000004,3317.7790000000005,0.02,0.0075
25.03.2021 08:01:27.988 GMT-0000,3340.426,3320.451,0.02,0.0075
25.03.2021 08:01:28.172 GMT-0000,3340.508,3321.6150000000002,0.02,0.0075
25.03.2021 08:01:28.864 GMT-0000,3340.508,3322.533,0.02,0.0075
25.03.2021 08:01:38.422 GMT-0000,3340,3318.7790000000005,0.02,0.02
25.03.2021 08:01:38.548 GMT-0000,3339.426,3318.451,0.0075,0.02
25.03.2021 08:01:38.599 GMT-0000,3340,3319,0.02,0.02
25.03.2021 08:01:38.737 GMT-0000,3336.221,3318.533,0.0075,0.02
25.03.2021 08:01:38.837 GMT-0000,3339.426,3318.451,0.02,0.02
25.03.2021 08:01:49.017 GMT-0000,3339.385,3319.533,0.02,0.02
25.03.2021 08:01:49.129 GMT-0000,3339.508,3320.6150000000002,0.02,0.02
25.03.2021 08:01:58.388 GMT-0000,3339.5490000000004,3318.82,0.02,0.02
25.03.2021 08:01:58.438 GMT-0000,3339.426,3319.82,0.02,0.02
25.03.2021 08:01:58.552 GMT-0000,3337.262,3319.697,0.0075,0.02
25.03.2021 08:02:00.657 GMT-0000,3337.508,3318.451,0.02,0.02
25.03.2021 08:02:00.772 GMT-0000,3337.303,3317.451,0.02,0.02
25.03.2021 08:02:04.076 GMT-0000,3335,3317.697,0.0075,0.02
25.03.2021 08:02:05.159 GMT-0000,3337.5490000000004,3317.738,0.02,0.02
25.03.2021 08:02:15.606 GMT-0000,3337.5490000000004,3319.6150000000002,0.02,0.02
25.03.2021 08:02:20.707 GMT-0000,3340.303,3319.697,0.02,0.02
25.03.2021 08:02:20.772 GMT-0000,3340.303,3321.82,0.0075,0.0075
25.03.2021 08:02:20.822 GMT-0000,3341.262,3321.492,0.02,0.02
25.03.2021 08:02:30.043 GMT-0000,3341.262,3323.533,0.02,0.02
25.03.2021 08:02:30.144 GMT-0000,3340.303,3322.533,0.02,0.02
25.03.2021 08:02:31.392 GMT-0000,3339.262,3322.492,0.02,0.02
25.03.2021 08:02:31.851 GMT-0000,3335.3440000000005,3322.7790000000005,0.02,0.02
25.03.2021 08:02:53.444 GMT-0000,3332.385,3310.656,0.02,0.02
25.03.2021 08:02:53.552 GMT-0000,3329.262,3310.82,0.0075,0.0075
25.03.2021 08:02:53.602 GMT-0000,3329.467,3309,0.02,0.02
25.03.2021 08:02:53.804 GMT-0000,3329.3440000000005,3307.5740000000005,0.02,0.02
25.03.2021 08:02:54.434 GMT-0000,3329.1800000000003,3306.697,0.02,0.02
25.03.2021 08:02:56.346 GMT-0000,3329.508,3308.6150000000002,0.02,0.0075
25.03.2021 08:02:57.090 GMT-0000,3330.303,3308.533,0.02,0.02
25.03.2021 08:02:57.834 GMT-0000,3329.262,3308.533,0.0075,0.02
25.03.2021 08:03:00.790 GMT-0000,3329.508,3307.451,0.02,0.02
25.03.2021 08:03:00.925 GMT-0000,3322.3440000000005,3307.697,0.02,0.02
25.03.2021 08:03:01.427 GMT-0000,3322,3308.533,0.02,0.0075
25.03.2021 08:03:01.528 GMT-0000,3322.508,3309.492,0.02,0.02
25.03.2021 08:03:01.578 GMT-0000,3322.3440000000005,3307,0.02,0.02
25.03.2021 08:03:02.078 GMT-0000,3322.3440000000005,3305.656,0.02,0.02
25.03.2021 08:03:03.359 GMT-0000,3320.221,3305.451,0.0075,0.02
25.03.2021 08:03:06.310 GMT-0000,3320.385,3306.451,0.02,0.0075
25.03.2021 08:03:06.361 GMT-0000,3320.3440000000005,3304.492,0.02,0.02
25.03.2021 08:03:07.307 GMT-0000,3320.385,3308.533,0.0075,0.0075
25.03.2021 08:03:07.358 GMT-0000,3322,3308.5740000000005,0.02,0.02
25.03.2021 08:03:09.041 GMT-0000,3322.426,3311.533,0.02,0.0075
25.03.2021 08:03:33.548 GMT-0000,3321.3440000000005,3311.6150000000002,0.02,0.02
25.03.2021 08:03:41.396 GMT-0000,3320.221,3311.5740000000005,0.0075,0.0075
25.03.2021 08:03:41.447 GMT-0000,3320.221,3307.656,0.02,0.02
25.03.2021 08:03:41.810 GMT-0000,3318,3307.533,0.0075,0.0075
25.03.2021 08:03:41.861 GMT-0000,3318.426,3305.82,0.02,0.02
25.03.2021 08:03:49.257 GMT-0000,3318,3305,0.02,0.02
25.03.2021 08:04:02.221 GMT-0000,3318.467,3305.5740000000005,0.02,0.0075
25.03.2021 08:04:04.693 GMT-0000,3317.467,3305.656,0.02,0.02
25.03.2021 08:04:05.941 GMT-0000,3317.262,3306.82,0.0075,0.0075
25.03.2021 08:04:05.992 GMT-0000,3326.508,3306.82,0.02,0.02
25.03.2021 08:04:06.925 GMT-0000,3325.262,3306.697,0.0075,0.02
25.03.2021 08:04:07.026 GMT-0000,3324.467,3306.492,0.02,0.02
25.03.2021 08:04:08.704 GMT-0000,3324.508,3312.6150000000002,0.0075,0.0075
25.03.2021 08:04:08.754 GMT-0000,3330.385,3312.697,0.02,0.02
25.03.2021 08:04:08.996 GMT-0000,3329.262,3312.738,0.0075,0.02
25.03.2021 08:04:09.224 GMT-0000,3329.221,3310.533,0.02,0.02
25.03.2021 08:04:09.917 GMT-0000,3329.303,3312.82,0.02,0.0075
25.03.2021 08:04:10.018 GMT-0000,3328.262,3310.82,0.02,0.02
25.03.2021 08:04:11.425 GMT-0000,3329.385,3312.7790000000005,0.02,0.0075
25.03.2021 08:04:11.712 GMT-0000,3328.5490000000004,3312.697,0.0075,0.02
25.03.2021 08:04:12.108 GMT-0000,3329.3440000000005,3312.492,0.02,0.02
25.03.2021 08:04:29.780 GMT-0000,3328.3440000000005,3312.5740000000005,0.0075,0.02
25.03.2021 08:04:41.726 GMT-0000,3329.426,3314.6150000000002,0.02,0.02
25.03.2021 08:04:44.741 GMT-0000,3329.221,3313.6150000000002,0.02,0.02
25.03.2021 08:04:44.792 GMT-0000,3329.467,3314.533,0.02,0.02
25.03.2021 08:04:44.934 GMT-0000,3329.508,3313.451,0.02,0.02
25.03.2021 08:04:50.746 GMT-0000,3329.385,3312.451,0.02,0.02
25.03.2021 08:04:50.931 GMT-0000,3329.3440000000005,3318.533,0.0075,0.0075
25.03.2021 08:04:50.981 GMT-0000,3334.3440000000005,3318.697,0.02,0.02
25.03.2021 08:04:51.031 GMT-0000,3331.221,3318.656,0.02,0.02
25.03.2021 08:04:52.572 GMT-0000,3331.1800000000003,3324,0.02,0.02
25.03.2021 08:05:13.838 GMT-0000,3330.262,3323.656,0.0075,0.02
25.03.2021 08:05:13.889 GMT-0000,3329.303,3316.6150000000002,0.02,0.02
25.03.2021 08:05:14.907 GMT-0000,3329.3440000000005,3314.533,0.02,0.02
25.03.2021 08:05:22.226 GMT-0000,3328.508,3316.533,0.0075,0.0075
25.03.2021 08:05:46.257 GMT-0000,3328.385,3319.492,0.02,0.02
25.03.2021 08:05:50.192 GMT-0000,3327.1800000000003,3319.451,0.0075,0.02
25.03.2021 08:05:50.436 GMT-0000,3327.5490000000004,3314.656,0.02,0.02
25.03.2021 08:05:51.072 GMT-0000,3327.508,3313.492,0.02,0.02
25.03.2021 08:05:53.388 GMT-0000,3324.303,3313.697,0.0075,0.02
25.03.2021 08:06:00.930 GMT-0000,3324.1800000000003,3312.533,0.02,0.02
25.03.2021 08:06:03.027 GMT-0000,3324.303,3313.533,0.02,0.0075
25.03.2021 08:06:03.078 GMT-0000,3324.5490000000004,3310.533,0.02,0.02
25.03.2021 08:06:10.967 GMT-0000,3324.508,3314.533,0.0075,0.0075
25.03.2021 08:06:11.017 GMT-0000,3326.5490000000004,3314.533,0.02,0.02
25.03.2021 08:06:11.860 GMT-0000,3327.3440000000005,3314.5740000000005,0.02,0.02
25.03.2021 08:06:13.980 GMT-0000,3326.3440000000005,3314.7790000000005,0.0075,0.02
25.03.2021 08:06:15.184 GMT-0000,3327.508,3314.492,0.02,0.02
25.03.2021 08:06:15.392 GMT-0000,3327.426,3316.697,0.02,0.0075
25.03.2021 08:06:17.717 GMT-0000,3327.3440000000005,3317.7790000000005,0.02,0.0075
25.03.2021 08:06:17.817 GMT-0000,3329.385,3317.492,0.02,0.02
25.03.2021 08:06:17.868 GMT-0000,3330.5490000000004,3317.697,0.02,0.02
25.03.2021 08:06:26.705 GMT-0000,3330.426,3320.492,0.02,0.0075
25.03.2021 08:06:50.842 GMT-0000,3329.221,3320.738,0.0075,0.0075
25.03.2021 08:06:50.892 GMT-0000,3329,3318.656,0.02,0.02
25.03.2021 08:07:02.711 GMT-0000,3328.303,3318.492,0.0075,0.02
25.03.2021 08:07:05.772 GMT-0000,3329.262,3318.656,0.02,0.02
25.03.2021 08:07:22.179 GMT-0000,3330.221,3318.7790000000005,0.02,0.02
25.03.2021 08:07:22.229 GMT-0000,3329,3318.5740000000005,0.02,0.02
25.03.2021 08:07:24.196 GMT-0000,3329.221,3320.697,0.02,0.0075
25.03.2021 08:07:25.518 GMT-0000,3329.262,3326,0.0075,0.0075
25.03.2021 08:07:25.569 GMT-0000,3334.5490000000004,3325.492,0.02,0.02
25.03.2021 08:07:25.772 GMT-0000,3333.5490000000004,3325.6150000000002,0.0075,0.02
25.03.2021 08:08:05.750 GMT-0000,3333.3440000000005,3326.7790000000005,0.0075,0.0075
25.03.2021 08:08:05.800 GMT-0000,3334.3440000000005,3326.492,0.02,0.02
25.03.2021 08:08:05.850 GMT-0000,3337.426,3329.451,0.02,0.02
25.03.2021 08:08:07.401 GMT-0000,3338.3440000000005,3329.5740000000005,0.02,0.02
25.03.2021 08:08:08.597 GMT-0000,3335.385,3329.451,0.0075,0.0075
25.03.2021 08:08:08.648 GMT-0000,3335.508,3324.7790000000005,0.02,0.02
25.03.2021 08:08:08.744 GMT-0000,3336.426,3324.533,0.02,0.02
25.03.2021 08:08:08.794 GMT-0000,3335.221,3324.656,0.02,0.02
25.03.2021 08:08:08.904 GMT-0000,3334.385,3322.451,0.02,0.02
25.03.2021 08:08:09.482 GMT-0000,3335.426,3324.697,0.02,0.02
25.03.2021 08:08:22.492 GMT-0000,3335.303,3325.738,0.02,0.0075
25.03.2021 08:08:22.593 GMT-0000,3337.467,3326.533,0.02,0.02
25.03.2021 08:08:22.680 GMT-0000,3335.1800000000003,3326.738,0.0075,0.02
25.03.2021 08:08:28.376 GMT-0000,3334.1800000000003,3326.82,0.0075,0.0075
25.03.2021 08:08:28.426 GMT-0000,3334.221,3324.6150000000002,0.02,0.02
25.03.2021 08:08:57.972 GMT-0000,3334.262,3326.451,0.02,0.0075
25.03.2021 08:08:58.608 GMT-0000,3334.3440000000005,3328.656,0.0075,0.0075
25.03.2021 08:08:58.658 GMT-0000,3337.385,3328.492,0.02,0.02
25.03.2021 08:08:58.709 GMT-0000,3337.5490000000004,3326.492,0.02,0.02
25.03.2021 08:09:18.224 GMT-0000,3337.303,3329.451,0.02,0.0075
25.03.2021 08:09:19.622 GMT-0000,3339.303,3329.656,0.02,0.02
25.03.2021 08:09:21.372 GMT-0000,3339.262,3330.656,0.02,0.0075
25.03.2021 08:09:22.112 GMT-0000,3337.467,3330.82,0.0075,0.02
25.03.2021 08:09:27.697 GMT-0000,3335.303,3330.6150000000002,0.0075,0.02
25.03.2021 08:09:30.068 GMT-0000,3339.221,3330.738,0.02,0.02
25.03.2021 08:09:35.788 GMT-0000,3340.3440000000005,3330.533,0.02,0.02
25.03.2021 08:10:00.149 GMT-0000,3340.3440000000005,3331.5740000000005,0.02,0.0075
25.03.2021 08:10:00.361 GMT-0000,3340,3332.492,0.0075,0.02
25.03.2021 08:10:00.412 GMT-0000,3342.3440000000005,3333,0.02,0.02
25.03.2021 08:10:03.746 GMT-0000,3342.221,3333.492,0.02,0.0075
25.03.2021 08:10:03.869 GMT-0000,3341.221,3333.533,0.02,0.02
25.03.2021 08:10:03.973 GMT-0000,3341.467,3334.697,0.02,0.02
25.03.2021 08:10:04.571 GMT-0000,3344.5490000000004,3334.7790000000005,0.02,0.02
25.03.2021 08:10:07.589 GMT-0000,3344.262,3336.533,0.02,0.0075
25.03.2021 08:10:09.647 GMT-0000,3346.467,3336.738,0.02,0.02
25.03.2021 08:10:10.322 GMT-0000,3346.467,3338.6150000000002,0.02,0.0075
25.03.2021 08:10:25.980 GMT-0000,3346.467,3340.7790000000005,0.02,0.0075
25.03.2021 08:10:30.044 GMT-0000,3345.221,3341,0.0075,0.0075
25.03.2021 08:10:30.094 GMT-0000,3345.262,3336.656,0.02,0.02
25.03.2021 08:10:30.144 GMT-0000,3343.1800000000003,3336.451,0.02,0.02
25.03.2021 08:10:30.807 GMT-0000,3342.303,3336.82,0.0075,0.0075
25.03.2021 08:10:30.857 GMT-0000,3342.221,3332.697,0.02,0.02
25.03.2021 08:10:52.862 GMT-0000,3338.467,3332.82,0.0075,0.0075
25.03.2021 08:10:52.913 GMT-0000,3340.508,3330.656,0.02,0.02
25.03.2021 08:10:54.229 GMT-0000,3339.1800000000003,3330.697,0.0075,0.02
25.03.2021 08:10:54.329 GMT-0000,3339.1800000000003,3330,0.02,0.02
25.03.2021 08:10:54.397 GMT-0000,3337.221,3329.697,0.0075,0.02
25.03.2021 08:10:56.172 GMT-0000,3337.426,3330.697,0.02,0.02
25.03.2021 08:10:56.472 GMT-0000,3338.385,3330.6150000000002,0.02,0.02
25.03.2021 08:11:05.214 GMT-0000,3338.467,3331.738,0.02,0.02
25.03.2021 08:11:05.376 GMT-0000,3339.5490000000004,3332.6150000000002,0.02,0.02
25.03.2021 08:11:13.912 GMT-0000,3339.426,3331.656,0.02,0.02
25.03.2021 08:11:13.963 GMT-0000,3339.3440000000005,3333,0.02,0.02
25.03.2021 08:11:14.013 GMT-0000,3339.1800000000003,3330.82,0.02,0.02
25.03.2021 08:11:20.393 GMT-0000,3339.467,3332.533,0.02,0.0075
25.03.2021 08:11:20.742 GMT-0000,3340.303,3332.656,0.02,0.02
25.03.2021 08:11:29.248 GMT-0000,3349.5490000000004,3339,0.02,0.02
25.03.2021 08:11:29.392 GMT-0000,3346.385,3338.7790000000005,0.0075,0.02
25.03.2021 08:11:40.422 GMT-0000,3347,3338.492,0.02,0.02
25.03.2021 08:11:41.312 GMT-0000,3347.303,3341.492,0.02,0.02
25.03.2021 08:11:41.797 GMT-0000,3348.221,3341.533,0.02,0.02
25.03.2021 08:11:41.933 GMT-0000,3349.221,3341.82,0.02,0.02
25.03.2021 08:11:50.258 GMT-0000,3349.262,3339.5740000000005,0.02,0.02
25.03.2021 08:11:55.345 GMT-0000,3349.426,3341.6150000000002,0.0075,0.0075
25.03.2021 08:11:55.395 GMT-0000,3350.5490000000004,3341.6150000000002,0.02,0.02
25.03.2021 08:11:59.236 GMT-0000,3350,3342.5740000000005,0.02,0.02
25.03.2021 08:12:17.372 GMT-0000,3354.262,3344.697,0.02,0.02
25.03.2021 08:12:17.423 GMT-0000,3353.303,3342.533,0.02,0.02
25.03.2021 08:12:17.473 GMT-0000,3352.303,3342.656,0.02,0.02
25.03.2021 08:12:18.398 GMT-0000,3348.1800000000003,3342.697,0.0075,0.02
25.03.2021 08:12:18.449 GMT-0000,3348.1800000000003,3341,0.02,0.02
25.03.2021 08:12:18.685 GMT-0000,3348.508,3343.451,0.02,0.0075
25.03.2021 08:12:21.599 GMT-0000,3348.3440000000005,3338.7790000000005,0.02,0.02
25.03.2021 08:12:36.417 GMT-0000,3348,3341.697,0.02,0.0075
25.03.2021 08:12:37.728 GMT-0000,3349.1800000000003,3341.533,0.02,0.02
25.03.2021 08:12:37.838 GMT-0000,3350.385,3341.656,0.02,0.02
25.03.2021 08:12:50.797 GMT-0000,3349.221,3341.697,0.0075,0.02
25.03.2021 08:12:53.859 GMT-0000,3350,3341.5740000000005,0.02,0.02
25.03.2021 08:13:25.399 GMT-0000,3350.508,3345.697,0.02,0.02
25.03.2021 08:13:25.508 GMT-0000,3352.508,3345.6150000000002,0.02,0.02
25.03.2021 08:13:43.222 GMT-0000,3353.1800000000003,3345.492,0.02,0.02
25.03.2021 08:13:43.323 GMT-0000,3354.3440000000005,3345.697,0.02,0.02
25.03.2021 08:13:44.361 GMT-0000,3356.467,3346.533,0.02,0.02
25.03.2021 08:13:44.721 GMT-0000,3356.262,3348.451,0.02,0.0075
25.03.2021 08:13:45.426 GMT-0000,3358.467,3347.656,0.02,0.02
25.03.2021 08:13:48.772 GMT-0000,3358.262,3348.6150000000002,0.02,0.0075
25.03.2021 08:13:57.743 GMT-0000,3358.385,3350.451,0.02,0.0075
25.03.2021 08:13:57.844 GMT-0000,3360.221,3351.5740000000005,0.02,0.02
25.03.2021 08:14:13.608 GMT-0000,3359.508,3351.6150000000002,0.02,0.02
25.03.2021 08:14:44.465 GMT-0000,3358.1800000000003,3351.533,0.0075,0.02
25.03.2021 08:14:44.516 GMT-0000,3359.3440000000005,3351.533,0.02,0.02
25.03.2021 08:14:46.206 GMT-0000,3359.5490000000004,3353,0.02,0.0075
25.03.2021 08:14:49.176 GMT-0000,3359,3353.697,0.02,0.02
25.03.2021 08:14:49.277 GMT-0000,3357.303,3349.6150000000002,0.02,0.02
25.03.2021 08:14:49.327 GMT-0000,3354.508,3349.738,0.02,0.02
25.03.2021 08:14:50.182 GMT-0000,3354,3348.6150000000002,0.02,0.02
25.03.2021 08:14:57.034 GMT-0000,3354.385,3348,0.02,0.02
25.03.2021 08:14:58.592 GMT-0000,3353.1800000000003,3347.656,0.0075,0.02
25.03.2021 08:15:00.040 GMT-0000,3355.262,3347.5740000000005,0.02,0.02
25.03.2021 08:15:00.090 GMT-0000,3358.303,3352,0.02,0.02
25.03.2021 08:15:00.197 GMT-0000,3361.467,3350.492,0.02,0.02
25.03.2021 08:15:00.563 GMT-0000,3358.262,3351,0.0075,0.02
25.03.2021 08:15:08.676 GMT-0000,3358.221,3352.82,0.02,0.0075
25.03.2021 08:15:08.826 GMT-0000,3358.508,3351.656,0.02,0.02
25.03.2021 08:15:23.642 GMT-0000,3357.467,3350.6150000000002,0.02,0.02
25.03.2021 08:15:23.693 GMT-0000,3358.508,3350.738,0.02,0.02
25.03.2021 08:15:26.648 GMT-0000,3358.385,3352.7790000000005,0.02,0.0075
25.03.2021 08:15:27.676 GMT-0000,3358.467,3351.6150000000002,0.02,0.02
25.03.2021 08:15:38.692 GMT-0000,3358.3440000000005,3353.656,0.0075,0.0075
25.03.2021 08:15:38.742 GMT-0000,3361.5490000000004,3353.82,0.02,0.02
25.03.2021 08:15:39.597 GMT-0000,3362.426,3353.82,0.02,0.02
25.03.2021 08:15:40.081 GMT-0000,3359.385,3353.451,0.0075,0.0075
25.03.2021 08:15:40.131 GMT-0000,3359.221,3351.5740000000005,0.02,0.02
25.03.2021 08:15:42.841 GMT-0000,3357.385,3351.533,0.0075,0.0075
25.03.2021 08:15:42.891 GMT-0000,3357.467,3348.451,0.02,0.02
25.03.2021 08:15:42.949 GMT-0000,3357.1800000000003,3352.5740000000005,0.02,0.0075
25.03.2021 08:15:43.656 GMT-0000,3358.385,3352.451,0.02,0.02
25.03.2021 08:15:45.295 GMT-0000,3358.385,3353.7790000000005,0.0075,0.0075
25.03.2021 08:15:45.345 GMT-0000,3360.508,3353.533,0.02,0.02
25.03.2021 08:15:45.468 GMT-0000,3360,3353,0.02,0.02
25.03.2021 08:15:53.337 GMT-0000,3359.426,3351.7790000000005,0.02,0.02
25.03.2021 08:15:53.468 GMT-0000,3360.426,3353.656,0.02,0.02
25.03.2021 08:15:53.569 GMT-0000,3359.303,3354,0.02,0.02
25.03.2021 08:15:53.619 GMT-0000,3360.5490000000004,3352.738,0.02,0.02
25.03.2021 08:15:53.827 GMT-0000,3362.508,3354.451,0.02,0.02
25.03.2021 08:15:53.928 GMT-0000,3361.303,3354.82,0.02,0.02
25.03.2021 08:15:54.038 GMT-0000,3361.262,3353.82,0.02,0.02
25.03.2021 08:16:00.131 GMT-0000,3359.508,3353.492,0.0075,0.0075
25.03.2021 08:16:00.181 GMT-0000,3359.303,3350.656,0.02,0.02
25.03.2021 08:16:01.475 GMT-0000,3359.385,3352.7790000000005,0.0075,0.0075
25.03.2021 08:16:01.525 GMT-0000,3360.221,3352.7790000000005,0.02,0.02
25.03.2021 08:16:03.674 GMT-0000,3357.426,3352.7790000000005,0.0075,0.0075
25.03.2021 08:16:03.724 GMT-0000,3356.221,3349.738,0.02,0.02
25.03.2021 08:16:04.032 GMT-0000,3356.467,3348.6150000000002,0.02,0.02
25.03.2021 08:16:04.397 GMT-0000,3356.262,3349.656,0.02,0.0075
25.03.2021 08:16:10.109 GMT-0000,3356.467,3350.533,0.02,0.0075
25.03.2021 08:16:10.212 GMT-0000,3355.262,3351,0.0075,0.0075
25.03.2021 08:16:10.263 GMT-0000,3355.426,3349,0.02,0.02
25.03.2021 08:16:10.313 GMT-0000,3354.385,3348.656,0.02,0.02
25.03.2021 08:16:14.891 GMT-0000,3354.5490000000004,3347.533,0.02,0.02
25.03.2021 08:16:24.073 GMT-0000,3354,3346.451,0.02,0.02
25.03.2021 08:16:24.184 GMT-0000,3354.5490000000004,3347.6150000000002,0.02,0.02
25.03.2021 08:16:24.723 GMT-0000,3353.262,3348.697,0.02,0.02
25.03.2021 08:16:26.401 GMT-0000,3353.508,3347.6150000000002,0.02,0.02
25.03.2021 08:16:27.230 GMT-0000,3354.303,3348,0.02,0.02
25.03.2021 08:16:29.035 GMT-0000,3353.303,3347.5740000000005,0.0075,0.0075
25.03.2021 08:16:29.086 GMT-0000,3353.467,3346.697,0.02,0.02
25.03.2021 08:16:40.196 GMT-0000,3353.467,3348.656,0.02,0.0075
25.03.2021 08:16:40.246 GMT-0000,3356.221,3349.533,0.02,0.02
25.03.2021 08:16:40.366 GMT-0000,3356.303,3349,0.02,0.02
25.03.2021 08:16:42.214 GMT-0000,3354.1800000000003,3348.738,0.02,0.02
25.03.2021 08:16:42.681 GMT-0000,3353.221,3348.82,0.0075,0.0075
25.03.2021 08:16:42.732 GMT-0000,3353.467,3347.5740000000005,0.02,0.02
25.03.2021 08:16:48.663 GMT-0000,3353.426,3348.82,0.02,0.0075
25.03.2021 08:16:50.194 GMT-0000,3354.303,3347.697,0.02,0.02
25.03.2021 08:16:55.658 GMT-0000,3353.426,3347,0.02,0.02
25.03.2021 08:16:55.791 GMT-0000,3353.385,3347.656,0.02,0.0075
25.03.2021 08:17:02.148 GMT-0000,3355,3349.738,0.02,0.02
25.03.2021 08:17:02.198 GMT-0000,3356.5490000000004,3349.5740000000005,0.02,0.02
25.03.2021 08:17:07.018 GMT-0000,3358.426,3349.5740000000005,0.02,0.02
25.03.2021 08:17:07.106 GMT-0000,3358.262,3351.492,0.02,0.0075
25.03.2021 08:17:07.621 GMT-0000,3356.385,3352,0.0075,0.0075
25.03.2021 08:17:07.672 GMT-0000,3356.426,3350.697,0.02,0.02
25.03.2021 08:17:07.851 GMT-0000,3356.5490000000004,3349.6150000000002,0.02,0.02
25.03.2021 08:17:08.034 GMT-0000,3356.221,3350.697,0.02,0.02
25.03.2021 08:17:08.733 GMT-0000,3356.1800000000003,3351.451,0.02,0.0075
25.03.2021 08:17:35.772 GMT-0000,3356.1800000000003,3355.5,0.0075,0.0075
25.03.2021 08:17:35.823 GMT-0000,3358.5490000000004,3355.533,0.02,0.02
25.03.2021 08:17:36.624 GMT-0000,3360,3355.656,0.02,0.02
25.03.2021 08:17:38.925 GMT-0000,3357.467,3351.533,0.02,0.02
25.03.2021 08:17:47.384 GMT-0000,3357,3352.533,0.0075,0.0075
25.03.2021 08:17:47.434 GMT-0000,3360.508,3352.82,0.02,0.02
25.03.2021 08:17:48.297 GMT-0000,3360.5490000000004,3355.6150000000002,0.02,0.0075
