Local time,Ask,Bid,AskVolume,BidVolume
22.03.2021 08:02:30.085 GMT-0000,3265,3253.6150000000002,0.02,0.02
22.03.2021 08:02:30.215 GMT-0000,3265.303,3250.5740000000005,0.02,0.02
22.03.2021 08:02:32.170 GMT-0000,3261.303,3250.82,0.02,0.02
22.03.2021 08:02:37.008 GMT-0000,3261.385,3250,0.02,0.02
22.03.2021 08:02:39.262 GMT-0000,3261.221,3252.6150000000002,0.02,0.0075
22.03.2021 08:02:48.490 GMT-0000,3266,3252.738,0.02,0.02
22.03.2021 08:02:48.541 GMT-0000,3265.508,3249.451,0.02,0.02
22.03.2021 08:02:49.015 GMT-0000,3264,3249.738,0.0075,0.02
22.03.2021 08:02:49.134 GMT-0000,3257.426,3249.7790000000005,0.02,0.02
22.03.2021 08:02:49.234 GMT-0000,3257.1800000000003,3246.82,0.02,0.02
22.03.2021 08:02:49.284 GMT-0000,3254.385,3249.492,0.02,0.02
22.03.2021 08:02:51.033 GMT-0000,3262.262,3249.82,0.02,0.02
22.03.2021 08:02:51.202 GMT-0000,3263.1800000000003,3249.6150000000002,0.02,0.02
22.03.2021 08:02:51.320 GMT-0000,3256.221,3249.6150000000002,0.0075,0.02
22.03.2021 08:02:57.976 GMT-0000,3256.385,3250.533,0.02,0.02
22.03.2021 08:02:58.799 GMT-0000,3256.262,3249.697,0.02,0.02
22.03.2021 08:03:08.531 GMT-0000,3256.221,3250.738,0.02,0.02
22.03.2021 08:03:09.292 GMT-0000,3255.303,3250.492,0.0075,0.0075
22.03.2021 08:03:09.342 GMT-0000,3255.426,3249.5740000000005,0.02,0.02
22.03.2021 08:03:13.872 GMT-0000,3253.1800000000003,3249.5740000000005,0.0075,0.02
22.03.2021 08:03:13.973 GMT-0000,3254.262,3249.6150000000002,0.02,0.02
22.03.2021 08:03:14.286 GMT-0000,3253.262,3250,0.02,0.02
22.03.2021 08:03:14.493 GMT-0000,3250,3249.7790000000005,0.0075,0.0075
22.03.2021 08:03:14.543 GMT-0000,3250.303,3246.82,0.02,0.02
22.03.2021 08:03:14.699 GMT-0000,3250.426,3249.7790000000005,0.0075,0.0075
22.03.2021 08:03:14.749 GMT-0000,3253.426,3249.7790000000005,0.02,0.02
22.03.2021 08:03:15.038 GMT-0000,3253.1800000000003,3246.7790000000005,0.02,0.02
22.03.2021 08:03:15.198 GMT-0000,3252.262,3247,0.0075,0.0075
22.03.2021 08:03:15.249 GMT-0000,3252.221,3239.451,0.02,0.02
22.03.2021 08:03:15.350 GMT-0000,3250.426,3239.451,0.02,0.02
22.03.2021 08:03:15.524 GMT-0000,3249.467,3239.492,0.0075,0.02
22.03.2021 08:03:15.574 GMT-0000,3248.5490000000004,3233.697,0.02,0.02
22.03.2021 08:03:15.625 GMT-0000,3247.303,3233.6150000000002,0.02,0.02
22.03.2021 08:03:15.770 GMT-0000,3246.508,3233.533,0.02,0.02
22.03.2021 08:03:16.247 GMT-0000,3247.303,3227.656,0.02,0.02
22.03.2021 08:03:16.297 GMT-0000,3242.262,3225.656,0.02,0.02
22.03.2021 08:03:16.524 GMT-0000,3242.508,3227.82,0.02,0.02
22.03.2021 08:03:16.631 GMT-0000,3242,3228.697,0.02,0.0075
22.03.2021 08:03:16.781 GMT-0000,3242.5490000000004,3234.5740000000005,0.02,0.02
22.03.2021 08:03:18.024 GMT-0000,3253.221,3235.738,0.02,0.02
22.03.2021 08:03:18.216 GMT-0000,3253.467,3236.697,0.02,0.0075
22.03.2021 08:03:18.880 GMT-0000,3250,3235.451,0.02,0.02
22.03.2021 08:03:19.275 GMT-0000,3248.385,3240.533,0.0075,0.0075
22.03.2021 08:03:19.325 GMT-0000,3248,3238,0.02,0.02
22.03.2021 08:03:19.586 GMT-0000,3247.221,3237.7790000000005,0.02,0.02
22.03.2021 08:03:20.930 GMT-0000,3248.467,3237.492,0.02,0.02
22.03.2021 08:03:22.881 GMT-0000,3247.426,3237.738,0.02,0.02
22.03.2021 08:03:24.284 GMT-0000,3246.426,3237.656,0.0075,0.02
22.03.2021 08:03:24.991 GMT-0000,3258.508,3237.492,0.02,0.02
22.03.2021 08:03:30.220 GMT-0000,3257.303,3237.533,0.0075,0.02
22.03.2021 08:03:30.524 GMT-0000,3256.5490000000004,3237.451,0.0075,0.02
22.03.2021 08:03:39.746 GMT-0000,3255.508,3238.82,0.0075,0.0075
22.03.2021 08:03:41.276 GMT-0000,3254.262,3238.82,0.02,0.02
22.03.2021 08:03:50.885 GMT-0000,3254.1800000000003,3239.697,0.02,0.0075
22.03.2021 08:03:58.433 GMT-0000,3245.303,3239.656,0.0075,0.02
22.03.2021 08:04:03.402 GMT-0000,3245.3440000000005,3235.533,0.02,0.02
22.03.2021 08:04:03.452 GMT-0000,3245.262,3237.82,0.02,0.02
22.03.2021 08:04:07.748 GMT-0000,3245.221,3238.82,0.0075,0.0075
22.03.2021 08:04:07.798 GMT-0000,3253.1800000000003,3238.656,0.02,0.02
22.03.2021 08:04:08.062 GMT-0000,3252.262,3238.738,0.0075,0.02
22.03.2021 08:04:08.320 GMT-0000,3260.1800000000003,3245.451,0.02,0.02
22.03.2021 08:04:08.373 GMT-0000,3261.221,3245.656,0.02,0.02
22.03.2021 08:04:08.819 GMT-0000,3260.221,3246,0.0075,0.02
22.03.2021 08:04:14.276 GMT-0000,3259.385,3245.697,0.0075,0.02
22.03.2021 08:04:19.260 GMT-0000,3253.303,3246,0.0075,0.02
22.03.2021 08:04:30.165 GMT-0000,3252.221,3245.533,0.0075,0.0075
22.03.2021 08:04:30.215 GMT-0000,3252.262,3237.5740000000005,0.02,0.02
22.03.2021 08:04:30.266 GMT-0000,3252.467,3235.656,0.02,0.02
22.03.2021 08:04:30.472 GMT-0000,3247.262,3235.697,0.0075,0.0075
22.03.2021 08:04:30.523 GMT-0000,3247,3231.533,0.02,0.02
22.03.2021 08:04:34.379 GMT-0000,3247.467,3228.451,0.02,0.02
22.03.2021 08:04:39.244 GMT-0000,3245.3440000000005,3228.5740000000005,0.0075,0.02
22.03.2021 08:04:39.345 GMT-0000,3245.467,3231.451,0.02,0.02
22.03.2021 08:04:49.245 GMT-0000,3243.5490000000004,3231.7790000000005,0.02,0.02
22.03.2021 08:04:54.276 GMT-0000,3241.467,3231.492,0.02,0.02
22.03.2021 08:05:00.020 GMT-0000,3241,3234.6150000000002,0.0075,0.0075
22.03.2021 08:05:00.071 GMT-0000,3249.467,3232.451,0.02,0.02
22.03.2021 08:05:00.183 GMT-0000,3249.467,3235.533,0.02,0.02
22.03.2021 08:05:11.487 GMT-0000,3251.1800000000003,3235.492,0.02,0.02
22.03.2021 08:05:11.657 GMT-0000,3246.1800000000003,3235.656,0.0075,0.02
22.03.2021 08:05:11.757 GMT-0000,3252.508,3235.697,0.02,0.02
22.03.2021 08:05:11.808 GMT-0000,3255.467,3236.6150000000002,0.02,0.02
22.03.2021 08:05:13.417 GMT-0000,3255.467,3242.738,0.02,0.0075
22.03.2021 08:05:31.178 GMT-0000,3258.3440000000005,3243.533,0.02,0.02
22.03.2021 08:05:31.228 GMT-0000,3253.385,3243.656,0.02,0.02
22.03.2021 08:05:31.420 GMT-0000,3253.508,3242.492,0.02,0.02
22.03.2021 08:05:31.471 GMT-0000,3252.1800000000003,3243,0.02,0.02
22.03.2021 08:05:32.676 GMT-0000,3249.262,3242.451,0.02,0.02
22.03.2021 08:05:38.597 GMT-0000,3249.3440000000005,3236.697,0.02,0.02
22.03.2021 08:05:38.647 GMT-0000,3247.262,3235.451,0.02,0.02
22.03.2021 08:05:40.089 GMT-0000,3247,3240.7790000000005,0.02,0.02
22.03.2021 08:05:40.139 GMT-0000,3245.303,3235.82,0.02,0.02
22.03.2021 08:05:40.344 GMT-0000,3245.3440000000005,3238.82,0.0075,0.0075
22.03.2021 08:05:40.394 GMT-0000,3259.385,3240.738,0.02,0.02
22.03.2021 08:05:40.472 GMT-0000,3259.262,3243.656,0.02,0.0075
22.03.2021 08:05:40.589 GMT-0000,3259,3249.7790000000005,0.02,0.0075
22.03.2021 08:05:40.689 GMT-0000,3260.3440000000005,3249.5740000000005,0.02,0.02
22.03.2021 08:05:41.144 GMT-0000,3262,3249.451,0.02,0.02
22.03.2021 08:05:43.610 GMT-0000,3257.262,3249.451,0.0075,0.02
22.03.2021 08:05:48.661 GMT-0000,3255.1800000000003,3249.697,0.02,0.02
22.03.2021 08:05:49.108 GMT-0000,3261,3249.492,0.02,0.02
22.03.2021 08:05:51.897 GMT-0000,3260.508,3249.738,0.0075,0.02
22.03.2021 08:05:55.019 GMT-0000,3265.303,3249.82,0.02,0.02
22.03.2021 08:05:55.519 GMT-0000,3263,3249.5740000000005,0.0075,0.02
22.03.2021 08:05:59.012 GMT-0000,3261.385,3249.7790000000005,0.0075,0.02
22.03.2021 08:06:03.868 GMT-0000,3260.303,3249.451,0.0075,0.02
22.03.2021 08:06:17.234 GMT-0000,3262.3440000000005,3250.738,0.02,0.02
22.03.2021 08:06:17.563 GMT-0000,3262.303,3252.7790000000005,0.02,0.0075
22.03.2021 08:06:18.608 GMT-0000,3265.3440000000005,3252.533,0.02,0.02
22.03.2021 08:06:20.354 GMT-0000,3267.303,3252.6150000000002,0.02,0.02
